Entity 1,Entity 2,Weight,Network group,Network
PSA1,RPG1,0.001261034,Co-localization,Huh-O'Shea-2003
PSA1,URA2,0.001261034,Co-localization,Huh-O'Shea-2003
FKS1,CCC1,0.00862069,Co-localization,Huh-O'Shea-2003
NEW1,ARO2,0.001261034,Co-localization,Huh-O'Shea-2003
NEW1,GDE1,0.001261034,Co-localization,Huh-O'Shea-2003
NEW1,PRO3,0.001261034,Co-localization,Huh-O'Shea-2003
NEW1,SER1,0.001261034,Co-localization,Huh-O'Shea-2003
NEW1,TRM3,0.001261034,Co-localization,Huh-O'Shea-2003
NEW1,"ADE5,7",0.001261034,Co-localization,Huh-O'Shea-2003
NEW1,YPK1,0.001261034,Co-localization,Huh-O'Shea-2003
NEW1,NPA3,0.001261034,Co-localization,Huh-O'Shea-2003
NEW1,TIF1,0.001261034,Co-localization,Huh-O'Shea-2003
NEW1,PRS5,0.001261034,Co-localization,Huh-O'Shea-2003
NEW1,FAS1,0.001261034,Co-localization,Huh-O'Shea-2003
NEW1,WRS1,0.001261034,Co-localization,Huh-O'Shea-2003
NEW1,PRS1,0.001261034,Co-localization,Huh-O'Shea-2003
NEW1,RNA1,0.001261034,Co-localization,Huh-O'Shea-2003
NEW1,CDC60,0.001261034,Co-localization,Huh-O'Shea-2003
NEW1,CPA2,0.001261034,Co-localization,Huh-O'Shea-2003
NEW1,OLA1,0.001261034,Co-localization,Huh-O'Shea-2003
NEW1,URA7,0.001261034,Co-localization,Huh-O'Shea-2003
NEW1,GCD1,0.001261034,Co-localization,Huh-O'Shea-2003
NEW1,RPG1,0.001261034,Co-localization,Huh-O'Shea-2003
NEW1,URA2,0.001261034,Co-localization,Huh-O'Shea-2003
NEW1,PSA1,0.001261034,Co-localization,Huh-O'Shea-2003
ENO2,ARO2,0.001261034,Co-localization,Huh-O'Shea-2003
ENO2,GDE1,0.001261034,Co-localization,Huh-O'Shea-2003
ENO2,PRO3,0.001261034,Co-localization,Huh-O'Shea-2003
ENO2,SER1,0.001261034,Co-localization,Huh-O'Shea-2003
ENO2,TRM3,0.001261034,Co-localization,Huh-O'Shea-2003
ENO2,"ADE5,7",0.001261034,Co-localization,Huh-O'Shea-2003
ENO2,YPK1,0.001261034,Co-localization,Huh-O'Shea-2003
ENO2,NPA3,0.001261034,Co-localization,Huh-O'Shea-2003
ENO2,TIF1,0.001261034,Co-localization,Huh-O'Shea-2003
ENO2,PRS5,0.001261034,Co-localization,Huh-O'Shea-2003
ENO2,FAS1,0.001261034,Co-localization,Huh-O'Shea-2003
ENO2,WRS1,0.001261034,Co-localization,Huh-O'Shea-2003
ENO2,PRS1,0.001261034,Co-localization,Huh-O'Shea-2003
ENO2,RNA1,0.001261034,Co-localization,Huh-O'Shea-2003
ENO2,CDC60,0.001261034,Co-localization,Huh-O'Shea-2003
ENO2,CPA2,0.001261034,Co-localization,Huh-O'Shea-2003
ENO2,OLA1,0.001261034,Co-localization,Huh-O'Shea-2003
ENO2,URA7,0.001261034,Co-localization,Huh-O'Shea-2003
ENO2,GCD1,0.001261034,Co-localization,Huh-O'Shea-2003
ENO2,RPG1,0.001261034,Co-localization,Huh-O'Shea-2003
ENO2,URA2,0.001261034,Co-localization,Huh-O'Shea-2003
ENO2,PSA1,0.001261034,Co-localization,Huh-O'Shea-2003
ENO2,NEW1,0.001261034,Co-localization,Huh-O'Shea-2003
GCN1,ARO2,0.001261034,Co-localization,Huh-O'Shea-2003
GCN1,GDE1,0.001261034,Co-localization,Huh-O'Shea-2003
GCN1,PRO3,0.001261034,Co-localization,Huh-O'Shea-2003
GCN1,SER1,0.001261034,Co-localization,Huh-O'Shea-2003
GCN1,TRM3,0.001261034,Co-localization,Huh-O'Shea-2003
GCN1,"ADE5,7",0.001261034,Co-localization,Huh-O'Shea-2003
GCN1,YPK1,0.001261034,Co-localization,Huh-O'Shea-2003
GCN1,NPA3,0.001261034,Co-localization,Huh-O'Shea-2003
GCN1,TIF1,0.001261034,Co-localization,Huh-O'Shea-2003
GCN1,PRS5,0.001261034,Co-localization,Huh-O'Shea-2003
GCN1,FAS1,0.001261034,Co-localization,Huh-O'Shea-2003
GCN1,WRS1,0.001261034,Co-localization,Huh-O'Shea-2003
GCN1,PRS1,0.001261034,Co-localization,Huh-O'Shea-2003
GCN1,RNA1,0.001261034,Co-localization,Huh-O'Shea-2003
GCN1,CDC60,0.001261034,Co-localization,Huh-O'Shea-2003
GCN1,CPA2,0.001261034,Co-localization,Huh-O'Shea-2003
GCN1,OLA1,0.001261034,Co-localization,Huh-O'Shea-2003
GCN1,URA7,0.001261034,Co-localization,Huh-O'Shea-2003
GCN1,GCD1,0.001261034,Co-localization,Huh-O'Shea-2003
GCN1,RPG1,0.001261034,Co-localization,Huh-O'Shea-2003
GCN1,URA2,0.001261034,Co-localization,Huh-O'Shea-2003
GCN1,PSA1,0.001261034,Co-localization,Huh-O'Shea-2003
GCN1,NEW1,0.001261034,Co-localization,Huh-O'Shea-2003
GCN1,ENO2,0.001261034,Co-localization,Huh-O'Shea-2003
VMA2,VAC8,0.018037723,Co-localization,Huh-O'Shea-2003
VMA2,VMA6,0.018037723,Co-localization,Huh-O'Shea-2003
VMA2,VMA1,0.018037723,Co-localization,Huh-O'Shea-2003
RPL4A,ARO2,0.001261034,Co-localization,Huh-O'Shea-2003
RPL4A,GDE1,0.001261034,Co-localization,Huh-O'Shea-2003
RPL4A,PRO3,0.001261034,Co-localization,Huh-O'Shea-2003
RPL4A,SER1,0.001261034,Co-localization,Huh-O'Shea-2003
RPL4A,TRM3,0.001261034,Co-localization,Huh-O'Shea-2003
RPL4A,"ADE5,7",0.001261034,Co-localization,Huh-O'Shea-2003
RPL4A,YPK1,0.001261034,Co-localization,Huh-O'Shea-2003
RPL4A,NPA3,0.001261034,Co-localization,Huh-O'Shea-2003
RPL4A,TIF1,0.001261034,Co-localization,Huh-O'Shea-2003
RPL4A,PRS5,0.001261034,Co-localization,Huh-O'Shea-2003
RPL4A,FAS1,0.001261034,Co-localization,Huh-O'Shea-2003
RPL4A,WRS1,0.001261034,Co-localization,Huh-O'Shea-2003
RPL4A,PRS1,0.001261034,Co-localization,Huh-O'Shea-2003
RPL4A,RNA1,0.001261034,Co-localization,Huh-O'Shea-2003
RPL4A,CDC60,0.001261034,Co-localization,Huh-O'Shea-2003
RPL4A,CPA2,0.001261034,Co-localization,Huh-O'Shea-2003
RPL4A,OLA1,0.001261034,Co-localization,Huh-O'Shea-2003
RPL4A,URA7,0.001261034,Co-localization,Huh-O'Shea-2003
RPL4A,GCD1,0.001261034,Co-localization,Huh-O'Shea-2003
RPL4A,RPG1,0.001261034,Co-localization,Huh-O'Shea-2003
RPL4A,URA2,0.001261034,Co-localization,Huh-O'Shea-2003
RPL4A,PSA1,0.001261034,Co-localization,Huh-O'Shea-2003
RPL4A,NEW1,0.001261034,Co-localization,Huh-O'Shea-2003
RPL4A,ENO2,0.001261034,Co-localization,Huh-O'Shea-2003
RPL4A,GCN1,0.001261034,Co-localization,Huh-O'Shea-2003
KAP95,NUP188,0.013057217,Co-localization,Huh-O'Shea-2003
KAP95,MSN5,0.014154498,Co-localization,Huh-O'Shea-2003
KAP95,NUP133,0.013057217,Co-localization,Huh-O'Shea-2003
KAP95,NUP192,0.013057217,Co-localization,Huh-O'Shea-2003
KAP95,TUB1,0.005692894,Co-localization,Huh-O'Shea-2003
BMH2,MCM6,0.001277139,Co-localization,Huh-O'Shea-2003
BMH2,TRP5,0.001277139,Co-localization,Huh-O'Shea-2003
BMH2,QRI1,0.001277139,Co-localization,Huh-O'Shea-2003
BMH2,UFD4,0.001277139,Co-localization,Huh-O'Shea-2003
BMH2,MDN1,0.001277139,Co-localization,Huh-O'Shea-2003
BMH2,RNR2,0.001277139,Co-localization,Huh-O'Shea-2003
BMH2,PDC1,0.001277139,Co-localization,Huh-O'Shea-2003
BMH2,PHO81,0.001277139,Co-localization,Huh-O'Shea-2003
RPB2,MCM6,0.001277139,Co-localization,Huh-O'Shea-2003
RPB2,TRP5,0.001277139,Co-localization,Huh-O'Shea-2003
RPB2,QRI1,0.001277139,Co-localization,Huh-O'Shea-2003
RPB2,UFD4,0.001277139,Co-localization,Huh-O'Shea-2003
RPB2,MDN1,0.001277139,Co-localization,Huh-O'Shea-2003
RPB2,RNR2,0.001277139,Co-localization,Huh-O'Shea-2003
RPB2,PDC1,0.001277139,Co-localization,Huh-O'Shea-2003
RPB2,PHO81,0.001277139,Co-localization,Huh-O'Shea-2003
RPB2,BMH2,0.001277139,Co-localization,Huh-O'Shea-2003
HSC82,ARO2,0.001261034,Co-localization,Huh-O'Shea-2003
HSC82,GDE1,0.001261034,Co-localization,Huh-O'Shea-2003
HSC82,PRO3,0.001261034,Co-localization,Huh-O'Shea-2003
HSC82,SER1,0.001261034,Co-localization,Huh-O'Shea-2003
HSC82,TRM3,0.001261034,Co-localization,Huh-O'Shea-2003
HSC82,"ADE5,7",0.001261034,Co-localization,Huh-O'Shea-2003
HSC82,YPK1,0.001261034,Co-localization,Huh-O'Shea-2003
HSC82,NPA3,0.001261034,Co-localization,Huh-O'Shea-2003
HSC82,TIF1,0.001261034,Co-localization,Huh-O'Shea-2003
HSC82,PRS5,0.001261034,Co-localization,Huh-O'Shea-2003
HSC82,FAS1,0.001261034,Co-localization,Huh-O'Shea-2003
HSC82,WRS1,0.001261034,Co-localization,Huh-O'Shea-2003
HSC82,PRS1,0.001261034,Co-localization,Huh-O'Shea-2003
HSC82,RNA1,0.001261034,Co-localization,Huh-O'Shea-2003
HSC82,CDC60,0.001261034,Co-localization,Huh-O'Shea-2003
HSC82,CPA2,0.001261034,Co-localization,Huh-O'Shea-2003
HSC82,OLA1,0.001261034,Co-localization,Huh-O'Shea-2003
HSC82,URA7,0.001261034,Co-localization,Huh-O'Shea-2003
HSC82,GCD1,0.001261034,Co-localization,Huh-O'Shea-2003
HSC82,RPG1,0.001261034,Co-localization,Huh-O'Shea-2003
HSC82,URA2,0.001261034,Co-localization,Huh-O'Shea-2003
HSC82,PSA1,0.001261034,Co-localization,Huh-O'Shea-2003
HSC82,NEW1,0.001261034,Co-localization,Huh-O'Shea-2003
HSC82,ENO2,0.001261034,Co-localization,Huh-O'Shea-2003
HSC82,GCN1,0.001261034,Co-localization,Huh-O'Shea-2003
HSC82,RPL4A,0.001261034,Co-localization,Huh-O'Shea-2003
SSZ1,ARO2,0.001261034,Co-localization,Huh-O'Shea-2003
SSZ1,GDE1,0.001261034,Co-localization,Huh-O'Shea-2003
SSZ1,PRO3,0.001261034,Co-localization,Huh-O'Shea-2003
SSZ1,SER1,0.001261034,Co-localization,Huh-O'Shea-2003
SSZ1,TRM3,0.001261034,Co-localization,Huh-O'Shea-2003
SSZ1,"ADE5,7",0.001261034,Co-localization,Huh-O'Shea-2003
SSZ1,YPK1,0.001261034,Co-localization,Huh-O'Shea-2003
SSZ1,NPA3,0.001261034,Co-localization,Huh-O'Shea-2003
SSZ1,TIF1,0.001261034,Co-localization,Huh-O'Shea-2003
SSZ1,PRS5,0.001261034,Co-localization,Huh-O'Shea-2003
SSZ1,FAS1,0.001261034,Co-localization,Huh-O'Shea-2003
SSZ1,WRS1,0.001261034,Co-localization,Huh-O'Shea-2003
SSZ1,PRS1,0.001261034,Co-localization,Huh-O'Shea-2003
SSZ1,RNA1,0.001261034,Co-localization,Huh-O'Shea-2003
SSZ1,CDC60,0.001261034,Co-localization,Huh-O'Shea-2003
SSZ1,CPA2,0.001261034,Co-localization,Huh-O'Shea-2003
SSZ1,OLA1,0.001261034,Co-localization,Huh-O'Shea-2003
SSZ1,URA7,0.001261034,Co-localization,Huh-O'Shea-2003
SSZ1,GCD1,0.001261034,Co-localization,Huh-O'Shea-2003
SSZ1,RPG1,0.001261034,Co-localization,Huh-O'Shea-2003
SSZ1,URA2,0.001261034,Co-localization,Huh-O'Shea-2003
SSZ1,PSA1,0.001261034,Co-localization,Huh-O'Shea-2003
SSZ1,NEW1,0.001261034,Co-localization,Huh-O'Shea-2003
SSZ1,ENO2,0.001261034,Co-localization,Huh-O'Shea-2003
SSZ1,GCN1,0.001261034,Co-localization,Huh-O'Shea-2003
SSZ1,RPL4A,0.001261034,Co-localization,Huh-O'Shea-2003
SSZ1,HSC82,0.001261034,Co-localization,Huh-O'Shea-2003
SSE1,ARO2,0.001261034,Co-localization,Huh-O'Shea-2003
SSE1,GDE1,0.001261034,Co-localization,Huh-O'Shea-2003
SSE1,PRO3,0.001261034,Co-localization,Huh-O'Shea-2003
SSE1,SER1,0.001261034,Co-localization,Huh-O'Shea-2003
SSE1,TRM3,0.001261034,Co-localization,Huh-O'Shea-2003
SSE1,"ADE5,7",0.001261034,Co-localization,Huh-O'Shea-2003
SSE1,YPK1,0.001261034,Co-localization,Huh-O'Shea-2003
SSE1,NPA3,0.001261034,Co-localization,Huh-O'Shea-2003
SSE1,TIF1,0.001261034,Co-localization,Huh-O'Shea-2003
SSE1,PRS5,0.001261034,Co-localization,Huh-O'Shea-2003
SSE1,FAS1,0.001261034,Co-localization,Huh-O'Shea-2003
SSE1,WRS1,0.001261034,Co-localization,Huh-O'Shea-2003
SSE1,PRS1,0.001261034,Co-localization,Huh-O'Shea-2003
SSE1,RNA1,0.001261034,Co-localization,Huh-O'Shea-2003
SSE1,CDC60,0.001261034,Co-localization,Huh-O'Shea-2003
SSE1,CPA2,0.001261034,Co-localization,Huh-O'Shea-2003
SSE1,OLA1,0.001261034,Co-localization,Huh-O'Shea-2003
SSE1,URA7,0.001261034,Co-localization,Huh-O'Shea-2003
SSE1,GCD1,0.001261034,Co-localization,Huh-O'Shea-2003
SSE1,RPG1,0.001261034,Co-localization,Huh-O'Shea-2003
SSE1,URA2,0.001261034,Co-localization,Huh-O'Shea-2003
SSE1,PSA1,0.001261034,Co-localization,Huh-O'Shea-2003
SSE1,NEW1,0.001261034,Co-localization,Huh-O'Shea-2003
SSE1,ENO2,0.001261034,Co-localization,Huh-O'Shea-2003
SSE1,GCN1,0.001261034,Co-localization,Huh-O'Shea-2003
SSE1,RPL4A,0.001261034,Co-localization,Huh-O'Shea-2003
SSE1,HSC82,0.001261034,Co-localization,Huh-O'Shea-2003
SSE1,SSZ1,0.001261034,Co-localization,Huh-O'Shea-2003
RPT5,ACS2,0.002159827,Co-localization,Huh-O'Shea-2003
RVB1,ACS2,0.002159827,Co-localization,Huh-O'Shea-2003
RVB1,RPT5,0.002159827,Co-localization,Huh-O'Shea-2003
TOM1,DBP6,0.014492754,Co-localization,Huh-O'Shea-2003
RPN11,MCM6,0.001277139,Co-localization,Huh-O'Shea-2003
RPN11,TRP5,0.001277139,Co-localization,Huh-O'Shea-2003
RPN11,QRI1,0.001277139,Co-localization,Huh-O'Shea-2003
RPN11,UFD4,0.001277139,Co-localization,Huh-O'Shea-2003
RPN11,MDN1,0.001277139,Co-localization,Huh-O'Shea-2003
RPN11,RNR2,0.001277139,Co-localization,Huh-O'Shea-2003
RPN11,PDC1,0.001277139,Co-localization,Huh-O'Shea-2003
RPN11,PHO81,0.001277139,Co-localization,Huh-O'Shea-2003
RPN11,BMH2,0.001277139,Co-localization,Huh-O'Shea-2003
RPN11,RPB2,0.001277139,Co-localization,Huh-O'Shea-2003
RPN1,MCM6,0.001277139,Co-localization,Huh-O'Shea-2003
RPN1,TRP5,0.001277139,Co-localization,Huh-O'Shea-2003
RPN1,QRI1,0.001277139,Co-localization,Huh-O'Shea-2003
RPN1,UFD4,0.001277139,Co-localization,Huh-O'Shea-2003
RPN1,MDN1,0.001277139,Co-localization,Huh-O'Shea-2003
RPN1,RNR2,0.001277139,Co-localization,Huh-O'Shea-2003
RPN1,PDC1,0.001277139,Co-localization,Huh-O'Shea-2003
RPN1,PHO81,0.001277139,Co-localization,Huh-O'Shea-2003
RPN1,BMH2,0.001277139,Co-localization,Huh-O'Shea-2003
RPN1,RPB2,0.001277139,Co-localization,Huh-O'Shea-2003
RPN1,RPN11,0.001277139,Co-localization,Huh-O'Shea-2003
PRS3,ARO2,0.001261034,Co-localization,Huh-O'Shea-2003
PRS3,GDE1,0.001261034,Co-localization,Huh-O'Shea-2003
PRS3,PRO3,0.001261034,Co-localization,Huh-O'Shea-2003
PRS3,SER1,0.001261034,Co-localization,Huh-O'Shea-2003
PRS3,TRM3,0.001261034,Co-localization,Huh-O'Shea-2003
PRS3,"ADE5,7",0.001261034,Co-localization,Huh-O'Shea-2003
PRS3,YPK1,0.001261034,Co-localization,Huh-O'Shea-2003
PRS3,NPA3,0.001261034,Co-localization,Huh-O'Shea-2003
PRS3,TIF1,0.001261034,Co-localization,Huh-O'Shea-2003
PRS3,PRS5,0.001261034,Co-localization,Huh-O'Shea-2003
PRS3,FAS1,0.001261034,Co-localization,Huh-O'Shea-2003
PRS3,WRS1,0.001261034,Co-localization,Huh-O'Shea-2003
PRS3,PRS1,0.001261034,Co-localization,Huh-O'Shea-2003
PRS3,RNA1,0.001261034,Co-localization,Huh-O'Shea-2003
PRS3,CDC60,0.001261034,Co-localization,Huh-O'Shea-2003
PRS3,CPA2,0.001261034,Co-localization,Huh-O'Shea-2003
PRS3,OLA1,0.001261034,Co-localization,Huh-O'Shea-2003
PRS3,URA7,0.001261034,Co-localization,Huh-O'Shea-2003
PRS3,GCD1,0.001261034,Co-localization,Huh-O'Shea-2003
PRS3,RPG1,0.001261034,Co-localization,Huh-O'Shea-2003
PRS3,URA2,0.001261034,Co-localization,Huh-O'Shea-2003
PRS3,PSA1,0.001261034,Co-localization,Huh-O'Shea-2003
PRS3,NEW1,0.001261034,Co-localization,Huh-O'Shea-2003
PRS3,ENO2,0.001261034,Co-localization,Huh-O'Shea-2003
PRS3,GCN1,0.001261034,Co-localization,Huh-O'Shea-2003
PRS3,RPL4A,0.001261034,Co-localization,Huh-O'Shea-2003
PRS3,HSC82,0.001261034,Co-localization,Huh-O'Shea-2003
PRS3,SSZ1,0.001261034,Co-localization,Huh-O'Shea-2003
PRS3,SSE1,0.001261034,Co-localization,Huh-O'Shea-2003
RPN10,MCM6,0.001277139,Co-localization,Huh-O'Shea-2003
RPN10,TRP5,0.001277139,Co-localization,Huh-O'Shea-2003
RPN10,QRI1,0.001277139,Co-localization,Huh-O'Shea-2003
RPN10,UFD4,0.001277139,Co-localization,Huh-O'Shea-2003
RPN10,MDN1,0.001277139,Co-localization,Huh-O'Shea-2003
RPN10,RNR2,0.001277139,Co-localization,Huh-O'Shea-2003
RPN10,PDC1,0.001277139,Co-localization,Huh-O'Shea-2003
RPN10,PHO81,0.001277139,Co-localization,Huh-O'Shea-2003
RPN10,BMH2,0.001277139,Co-localization,Huh-O'Shea-2003
RPN10,RPB2,0.001277139,Co-localization,Huh-O'Shea-2003
RPN10,RPN11,0.001277139,Co-localization,Huh-O'Shea-2003
RPN10,RPN1,0.001277139,Co-localization,Huh-O'Shea-2003
CRM1,ACS2,0.002159827,Co-localization,Huh-O'Shea-2003
CRM1,RPT5,0.002159827,Co-localization,Huh-O'Shea-2003
CRM1,RVB1,0.002159827,Co-localization,Huh-O'Shea-2003
CPA1,ARO2,0.001261034,Co-localization,Huh-O'Shea-2003
CPA1,GDE1,0.001261034,Co-localization,Huh-O'Shea-2003
CPA1,PRO3,0.001261034,Co-localization,Huh-O'Shea-2003
CPA1,SER1,0.001261034,Co-localization,Huh-O'Shea-2003
CPA1,TRM3,0.001261034,Co-localization,Huh-O'Shea-2003
CPA1,"ADE5,7",0.001261034,Co-localization,Huh-O'Shea-2003
CPA1,YPK1,0.001261034,Co-localization,Huh-O'Shea-2003
CPA1,NPA3,0.001261034,Co-localization,Huh-O'Shea-2003
CPA1,TIF1,0.001261034,Co-localization,Huh-O'Shea-2003
CPA1,PRS5,0.001261034,Co-localization,Huh-O'Shea-2003
CPA1,FAS1,0.001261034,Co-localization,Huh-O'Shea-2003
CPA1,WRS1,0.001261034,Co-localization,Huh-O'Shea-2003
CPA1,PRS1,0.001261034,Co-localization,Huh-O'Shea-2003
CPA1,RNA1,0.001261034,Co-localization,Huh-O'Shea-2003
CPA1,CDC60,0.001261034,Co-localization,Huh-O'Shea-2003
CPA1,CPA2,0.001261034,Co-localization,Huh-O'Shea-2003
CPA1,OLA1,0.001261034,Co-localization,Huh-O'Shea-2003
CPA1,URA7,0.001261034,Co-localization,Huh-O'Shea-2003
CPA1,GCD1,0.001261034,Co-localization,Huh-O'Shea-2003
CPA1,RPG1,0.001261034,Co-localization,Huh-O'Shea-2003
CPA1,URA2,0.001261034,Co-localization,Huh-O'Shea-2003
CPA1,PSA1,0.001261034,Co-localization,Huh-O'Shea-2003
CPA1,NEW1,0.001261034,Co-localization,Huh-O'Shea-2003
CPA1,ENO2,0.001261034,Co-localization,Huh-O'Shea-2003
CPA1,GCN1,0.001261034,Co-localization,Huh-O'Shea-2003
CPA1,RPL4A,0.001261034,Co-localization,Huh-O'Shea-2003
CPA1,HSC82,0.001261034,Co-localization,Huh-O'Shea-2003
CPA1,SSZ1,0.001261034,Co-localization,Huh-O'Shea-2003
CPA1,SSE1,0.001261034,Co-localization,Huh-O'Shea-2003
CPA1,PRS3,0.001261034,Co-localization,Huh-O'Shea-2003
MIR1,MDL1,0.002141328,Co-localization,Huh-O'Shea-2003
MIR1,NDI1,0.002141328,Co-localization,Huh-O'Shea-2003
MIR1,ILV2,0.002141328,Co-localization,Huh-O'Shea-2003
MIR1,YHM2,0.002141328,Co-localization,Huh-O'Shea-2003
MIR1,ILV1,0.002141328,Co-localization,Huh-O'Shea-2003
MIR1,IDH2,0.002141328,Co-localization,Huh-O'Shea-2003
MIR1,ATP3,0.002141328,Co-localization,Huh-O'Shea-2003
MIR1,ATP2,0.002141328,Co-localization,Huh-O'Shea-2003
ILS1,ARO2,0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,GDE1,0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,PRO3,0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,SER1,0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,TRM3,0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,"ADE5,7",0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,YPK1,0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,NPA3,0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,TIF1,0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,PRS5,0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,FAS1,0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,WRS1,0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,PRS1,0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,RNA1,0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,CDC60,0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,CPA2,0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,OLA1,0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,URA7,0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,GCD1,0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,RPG1,0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,URA2,0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,PSA1,0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,NEW1,0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,ENO2,0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,GCN1,0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,RPL4A,0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,HSC82,0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,SSZ1,0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,SSE1,0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,PRS3,0.001261034,Co-localization,Huh-O'Shea-2003
ILS1,CPA1,0.001261034,Co-localization,Huh-O'Shea-2003
FMP21,MDL1,0.002141328,Co-localization,Huh-O'Shea-2003
FMP21,NDI1,0.002141328,Co-localization,Huh-O'Shea-2003
FMP21,ILV2,0.002141328,Co-localization,Huh-O'Shea-2003
FMP21,YHM2,0.002141328,Co-localization,Huh-O'Shea-2003
FMP21,ILV1,0.002141328,Co-localization,Huh-O'Shea-2003
FMP21,IDH2,0.002141328,Co-localization,Huh-O'Shea-2003
FMP21,ATP3,0.002141328,Co-localization,Huh-O'Shea-2003
FMP21,ATP2,0.002141328,Co-localization,Huh-O'Shea-2003
FMP21,MIR1,0.002141328,Co-localization,Huh-O'Shea-2003
TEF4,ARO2,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,GDE1,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,PRO3,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,SER1,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,TRM3,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,"ADE5,7",0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,YPK1,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,NPA3,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,TIF1,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,PRS5,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,FAS1,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,WRS1,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,PRS1,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,RNA1,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,CDC60,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,CPA2,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,OLA1,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,URA7,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,GCD1,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,RPG1,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,URA2,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,PSA1,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,NEW1,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,ENO2,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,GCN1,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,RPL4A,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,HSC82,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,SSZ1,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,SSE1,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,PRS3,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,CPA1,0.001261034,Co-localization,Huh-O'Shea-2003
TEF4,ILS1,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,ARO2,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,GDE1,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,PRO3,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,SER1,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,TRM3,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,"ADE5,7",0.001261034,Co-localization,Huh-O'Shea-2003
VID27,YPK1,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,NPA3,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,TIF1,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,PRS5,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,FAS1,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,WRS1,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,PRS1,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,RNA1,0.001261034,Co-localization,Huh-O'Shea-2003
VID27,CDC60,0.001261034,Co-localization,Huh-O'Shea-2003
