Entity 1	Entity 2	Weight	Network group	Network
CCT6	TCP1	0.077255726	Physical Interactions	Lee-Marcotte-2007 Protein complexes
CCT6	CCT5	0.082605995	Physical Interactions	Lee-Marcotte-2007 Protein complexes
CCT6	YHR020W	0.012368191	Physical Interactions	Lee-Marcotte-2007 Protein complexes
CCT6	CCT2	0.053330116	Physical Interactions	Lee-Marcotte-2007 Protein complexes
CCT6	OLA1	0.017635427	Physical Interactions	Lee-Marcotte-2007 Protein complexes
CCT6	MDN1	0.011251215	Physical Interactions	Lee-Marcotte-2007 Protein complexes
CCT6	VMA1	0.013705931	Physical Interactions	Lee-Marcotte-2007 Protein complexes
CCT6	TUB1	0.014651085	Physical Interactions	Lee-Marcotte-2007 Protein complexes
RPB2	YHR020W	0.008350582	Physical Interactions	Lee-Marcotte-2007 Protein complexes
RPB2	MSN5	0.011092365	Physical Interactions	Lee-Marcotte-2007 Protein complexes
RPB2	ILV1	0.010985261	Physical Interactions	Lee-Marcotte-2007 Protein complexes
RPB2	GEA2	0.010297696	Physical Interactions	Lee-Marcotte-2007 Protein complexes
RPB2	CPA2	0.012102886	Physical Interactions	Lee-Marcotte-2007 Protein complexes
RPB2	UFD4	0.013643084	Physical Interactions	Lee-Marcotte-2007 Protein complexes
RPB2	MDN1	0.010753738	Physical Interactions	Lee-Marcotte-2007 Protein complexes
RPB2	TUB1	0.009745401	Physical Interactions	Lee-Marcotte-2007 Protein complexes
TOM1	TCP1	0.036535818	Physical Interactions	Lee-Marcotte-2007 Protein complexes
TOM1	MSN5	0.025461365	Physical Interactions	Lee-Marcotte-2007 Protein complexes
TOM1	MDN1	0.014398589	Physical Interactions	Lee-Marcotte-2007 Protein complexes
TOM1	VMA1	0.0095627215	Physical Interactions	Lee-Marcotte-2007 Protein complexes
TOM1	RPB2	0.011196432	Physical Interactions	Lee-Marcotte-2007 Protein complexes
RVB1	OLA1	0.0058742906	Physical Interactions	Lee-Marcotte-2007 Protein complexes
RVB1	TUB1	0.005322637	Physical Interactions	Lee-Marcotte-2007 Protein complexes
CCT6	TCP1	0.092636675	Physical Interactions	Dekker-Willison-2008
CCT6	CCT5	0.092636675	Physical Interactions	Dekker-Willison-2008
CCT6	CCT2	0.092636675	Physical Interactions	Dekker-Willison-2008
LCB2	LCB1	0.3548638	Physical Interactions	Gavin-Superti-Furga-2006
DOP1	MON2	0.9228935	Physical Interactions	Gavin-Superti-Furga-2006
ERG1	YHR020W	0.27326554	Physical Interactions	Gavin-Superti-Furga-2006
GEA2	LCB2	0.17312512	Physical Interactions	Gavin-Superti-Furga-2006
CPA2	ILV1	0.11647333	Physical Interactions	Gavin-Superti-Furga-2006
ACS2	OLA1	0.06428622	Physical Interactions	Gavin-Superti-Furga-2006
ACS2	MDN1	0.041226152	Physical Interactions	Gavin-Superti-Furga-2006
TUB1	LCB1	0.1394655	Physical Interactions	Gavin-Superti-Furga-2006
TUB1	LCB2	0.032310706	Physical Interactions	Gavin-Superti-Furga-2006
TUB1	NUP192	0.07214556	Physical Interactions	Gavin-Superti-Furga-2006
TUB1	MSN5	0.06203091	Physical Interactions	Gavin-Superti-Furga-2006
TUB1	ILV1	0.03792934	Physical Interactions	Gavin-Superti-Furga-2006
TUB1	IDH2	0.031576253	Physical Interactions	Gavin-Superti-Furga-2006
TUB1	UFD4	0.03442362	Physical Interactions	Gavin-Superti-Furga-2006
TUB1	ACS2	0.023879431	Physical Interactions	Gavin-Superti-Furga-2006
BMH2	LCB2	0.12514122	Physical Interactions	Gavin-Superti-Furga-2006
RVB1	CDC39	0.06701877	Physical Interactions	Gavin-Superti-Furga-2006
RPB2	NPA3	0.22044756	Physical Interactions	Hierlmeier-Tschochner-2013
RPB2	NPA3	0.08104425	Physical Interactions	Mosley-Washburn-2013
DOP1	MON2	1	Physical Interactions	Babu-Greenblatt-2012 C
ERG1	YHR020W	0.4833666	Physical Interactions	Babu-Greenblatt-2012 C
ILV1	YHR020W	0.06986857	Physical Interactions	Babu-Greenblatt-2012 C
GEA2	YHR020W	0.09891233	Physical Interactions	Babu-Greenblatt-2012 C
CPA2	ILV1	0.16323331	Physical Interactions	Babu-Greenblatt-2012 C
VMA1	OLA1	0.25862405	Physical Interactions	Babu-Greenblatt-2012 C
TUB1	ILV1	0.28505525	Physical Interactions	Babu-Greenblatt-2012 C
CCT6	YHR020W	0.07319607	Physical Interactions	Babu-Greenblatt-2012 C
CCT6	CCT2	0.12406228	Physical Interactions	Babu-Greenblatt-2012 C
RPB2	GGA2	0.0830403	Physical Interactions	Babu-Greenblatt-2012 C
TPO3	FTR1	0.042551436	Physical Interactions	Tarassov-Michnick-2008
OLE1	ERG5	0.13377926	Physical Interactions	Tarassov-Michnick-2008
PDR12	FTR1	0.021440636	Physical Interactions	Tarassov-Michnick-2008
PRS1	PRS5	0.3492971	Physical Interactions	Tarassov-Michnick-2008
RPB2	NPA3	0.5021428	Physical Interactions	Tarassov-Michnick-2008
LCB2	LCB1	0.8312539	Physical Interactions	Babu-Greenblatt-2012 B
VMA6	YHR020W	0.2973824	Physical Interactions	Babu-Greenblatt-2012 B
RPB2	MDN1	1	Physical Interactions	Babu-Greenblatt-2012 B
CCT2	TCP1	0.6417922	Physical Interactions	Lee-Marcotte-2007 Protein interactions
LCB2	LCB1	0.39041686	Physical Interactions	Lee-Marcotte-2007 Protein interactions
DOP1	MON2	0.71947885	Physical Interactions	Lee-Marcotte-2007 Protein interactions
VTC4	HIP1	0.10317524	Physical Interactions	Lee-Marcotte-2007 Protein interactions
NUP133	NUP188	0.18715386	Physical Interactions	Lee-Marcotte-2007 Protein interactions
MSN5	NUP188	0.071486756	Physical Interactions	Lee-Marcotte-2007 Protein interactions
MSN5	NUP133	0.081250146	Physical Interactions	Lee-Marcotte-2007 Protein interactions
SEC18	SEC17	0.099661484	Physical Interactions	Lee-Marcotte-2007 Protein interactions
CHC1	GGA2	0.04974924	Physical Interactions	Lee-Marcotte-2007 Protein interactions
VMA1	VMA6	0.13552773	Physical Interactions	Lee-Marcotte-2007 Protein interactions
CCT2	TCP1	0.2441272	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
ERG3	ERG9	0.12230506	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
LCB2	LCB1	0.2307989	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
DOP1	MON2	0.28623468	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
GGA2	MON2	0.09465609	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
ERG1	ERG5	0.15741077	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
NUP133	NUP188	0.10756367	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
MSN5	NUP188	0.05277232	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
MSN5	NUP133	0.047407165	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
YPK1	GPD1	0.10823189	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
SEC18	SEC17	0.03925996	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
GET3	GPA1	0.030063033	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
NPA3	NUP133	0.051538974	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
CHC1	GGA2	0.034888342	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
VMA1	VMA6	0.08291305	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
RPB2	NPA3	0.021155788	Physical Interactions	BIOGRID-SMALL-SCALE-STUDIES
PRS1	PRS5	0.70710677	Physical Interactions	Schlecht-St Onge-2012
LCB2	YHR020W	0.1529996	Physical Interactions	Gavin-Superti-Furga-2002
LCB2	LCB1	0.36528698	Physical Interactions	Gavin-Superti-Furga-2002
TAT1	YHR020W	0.2146395	Physical Interactions	Gavin-Superti-Furga-2002
GEA2	LCB2	0.19119257	Physical Interactions	Gavin-Superti-Furga-2002
CHC1	GGA2	0.25046295	Physical Interactions	Gavin-Superti-Furga-2002
VMA1	MCM6	0.1721407	Physical Interactions	Gavin-Superti-Furga-2002
BMH2	LCB2	0.049804322	Physical Interactions	Gavin-Superti-Furga-2002
