"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","ONT","Term","Definition"
"GO:0043935","GO:0043935",4,0.827550130775937,2.00864395526206,0.00191113528971915,0.0271640977101828,0.0226465137294773,2607,"tags=100%, list=45%, signal=55%","YBR010W/YNL031C/YBR009C/YNL030W/YBR010W/YNL031C/YNL030W/YBR009C","BP","sexual sporulation resulting in formation of a cellular spore","The formation of spores derived from the products of meiosis. A cellular spore is a cell form that can be used for dissemination, for survival of adverse conditions because of its heat and dessication resistance, and/or for reproduction."
"GO:0005788","GO:0005788",17,0.450044053334641,2.00818331126366,0.00345113197128658,0.0399403731696724,0.0332980030847247,1358,"tags=65%, list=24%, signal=50%","YGR263C/YNR030W/YDR304C/YCL043C/YDR518W/YOL031C/YDR057W/YKL073W/YOR288C/YHR204W/YJL034W","CC","endoplasmic reticulum lumen","The volume enclosed by the membranes of the endoplasmic reticulum."
"GO:0042908","GO:0042908",17,0.449028811073583,2.00365310460847,0.00358917725013805,0.040979855687936,0.0341646122161071,2648,"tags=88%, list=46%, signal=48%","YNR055C/YPR198W/YHR032W/YOL075C/YGR281W/YPR156C/YBR008C/YBR043C/YKR104W/YKR103W/YGR138C/YLL028W/YIL120W/YBR180W/YOR273C","BP","xenobiotic transport","The directed movement of a xenobiotic into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. A xenobiotic is a compound foreign to the organim exposed to it. It may be synthesized by another organism (like ampicilin) or it can be a synthetic chemical."
"GO:0071805","GO:0071805",12,0.519186532587489,2.00345531615819,0.00332514095706231,0.0387888953078823,0.0323380242374816,1246,"tags=67%, list=22%, signal=52%","YJL094C/YDR456W/YNL321W/YDL128W/YOR087W/YJL093C/YJL129C/YKR050W","BP","potassium ion transmembrane transport","A process in which a potassium ion is transported from one side of a membrane to the other."
"GO:0006606","GO:0006606",53,0.287352503507175,2.00056106080121,0.00301939379862966,0.0362327255835559,0.0302069638439266,3014,"tags=77%, list=53%, signal=37%","YNL189W/YPL125W/YGL238W/YOR262W/YER009W/YLR347C/YOR230W/YDR002W/YMR185W/YKL057C/YER105C/YOR160W/YJR074W/YGL241W/YFR002W/YGL252C/YJL061W/YBR109C/YJL128C/YNR016C/YMR129W/YMR308C/YDL116W/YML103C/YMR235C/YJR042W/YGL016W/YKL186C/YLR018C/YJR132W/YGL097W/YLR243W/YMR153W/YER110C/YOR098C/YGL092W/YDR395W/YBR017C/YDL115C/YGL172W/YBL079W","BP","protein import into nucleus","The directed movement of a protein from the cytoplasm to the nucleus."
"GO:0016255","GO:0016255",5,0.747500101680897,1.99300705448528,0.00272348606215956,0.0345638308268759,0.0288156182368152,415,"tags=80%, list=7%, signal=74%","YLR459W/YHR188C/YLR088W/YDR434W","BP","attachment of GPI anchor to protein","A transamidation reaction that results in the cleavage of the polypeptide chain and the concomitant transfer of the GPI anchor to the newly formed carboxy-terminal amino acid of the anchored protein. The cleaved C-terminal contains the C-terminal GPI signal sequence of the newly synthesized polypeptide chain."
"GO:0042765","GO:0042765",5,0.747500101680897,1.99300705448528,0.00272348606215956,0.0345638308268759,0.0288156182368152,415,"tags=80%, list=7%, signal=74%","YLR459W/YHR188C/YLR088W/YDR434W","CC","GPI-anchor transamidase complex","An enzyme complex which in humans and yeast consists of at least five proteins; for example, the complex contains GAA1, GPI8, PIG-S, PIG-U, and PIG-T in human, and Gaa1p, Gab1p, Gpi8p, Gpi16p, and Gpi17p in yeast. Catalyzes the posttranslational attachment of the carboxy-terminus of a precursor protein to a GPI-anchor."
"GO:0009272","GO:0009272",15,0.469553578656139,1.99050900483967,0.00381248234961875,0.0424446704170483,0.035385817765723,2414,"tags=87%, list=42%, signal=50%","YAL053W/YMR238W/YHR101C/YMR200W/YKL046C/YHL027W/YGL139W/YNL294C/YPL221W/YGL027C/YOR365C/YKR042W/YBL105C","BP","fungal-type cell wall biogenesis","A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a fungal-type cell wall. The fungal-type cell wall contains beta-glucan and may contain chitin."
"GO:0006828","GO:0006828",6,0.688555316016227,1.98775354282635,0.00316305551162423,0.0373444618469183,0.0311338104051638,1145,"tags=83%, list=20%, signal=67%","YHR050W/YGL167C/YLR220W/YOL122C/YGR191W","BP","manganese ion transport","The directed movement of manganese (Mn) ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."
"GO:0071432","GO:0071432",5,0.744633409007559,1.98536379302196,0.00304389618711951,0.0363776654525956,0.0303277991747805,624,"tags=80%, list=11%, signal=71%","YLR120C/YMR274C/YJR117W/YLR389C","BP","peptide mating pheromone maturation involved in positive regulation of conjugation with cellular fusion","The formation of a mature peptide mating pheromone by proteolysis and/or modification of a peptide precursor, occurring in the context of conjugation with cellular fusion."
"GO:0044257","GO:0044257",8,0.609487999113594,1.98371669277984,0.00387717121588089,0.0430013534852245,0.0358499204530614,1059,"tags=75%, list=18%, signal=61%","YNL307C/YDR525W-A/YBR160W/YGR097W/YBR133C/YJL151C","BP","cellular protein catabolic process","The chemical reactions and pathways resulting in the breakdown of a protein by individual cells."
"GO:0009073","GO:0009073",14,0.481287827927379,1.98210833691919,0.00456490727532097,0.0482528826792051,0.0402280827340655,1629,"tags=71%, list=28%, signal=51%","YDR127W/YGL026C/YBR166C/YDR035W/YGL202W/YBR249C/YKL211C/YGL148W/YDR354W/YNL316C","BP","aromatic amino acid family biosynthetic process","The chemical reactions and pathways resulting in the formation of aromatic amino acid family, amino acids with aromatic ring (phenylalanine, tyrosine, tryptophan)."
"GO:0004659","GO:0004659",11,0.531319325710555,1.97579307590682,0.00397760754272245,0.0436196063112035,0.0363653534065577,874,"tags=64%, list=15%, signal=54%","YDR538W/YKL019W/YPR176C/YDL090C/YNR041C/YGL155W/YPL069C","MF","prenyltransferase activity","Catalysis of the transfer of a prenyl group from one compound (donor) to another (acceptor)."
"GO:0005787","GO:0005787",4,0.813600697471665,1.97478565007433,0.00290430669278716,0.0358810548374718,0.0299137784613521,1073,"tags=100%, list=19%, signal=81%","YJR010C-A/YIR022W/YLR066W/YML055W","CC","signal peptidase complex","A protein complex that is located in the endoplasmic reticulum membrane and cleaves the signal sequence from precursor proteins following their transport out of the cytoplasmic space."
"GO:0000038","GO:0000038",3,0.908821478382148,1.96516220471587,0.00138830884817899,0.0211717099347296,0.017650702954644,526,"tags=100%, list=9%, signal=91%","YMR272C/YBR041W/YDL015C","BP","very long-chain fatty acid metabolic process","The chemical reactions and pathways involving a fatty acid which has a chain length greater than C22."
"GO:0006620","GO:0006620",9,0.571429240254634,1.95939991112302,0.00424692856059457,0.0455494755509923,0.0379742715713083,1915,"tags=89%, list=33%, signal=59%","YOR164C/YDL100C/YDR252W/YOR254C/YOR007C/YPL037C/YOL111C/YBR137W","BP","posttranslational protein targeting to endoplasmic reticulum membrane","The targeting of proteins to a membrane that occurs after their translation. Some secretory proteins exhibit posttranslational transport into the endoplasmic reticulum (ER) lumen: they are synthesized in their entirety on free cytosolic ribosomes and then released into the cytosol, where they are bound by chaperones which keep them in an unfolded state, and subsequently are translocated across the ER membrane."
"GO:0033260","GO:0033260",4,0.804882301656495,1.953624209332,0.00294261893084846,0.0362016312164886,0.03018104069278,1123,"tags=100%, list=20%, signal=80%","YLR274W/YPR019W/YBR276C/YBR202W","BP","nuclear DNA replication","The DNA-dependent DNA replication that occurs in the nucleus of eukaryotic organisms as part of the cell cycle."
"GO:0006465","GO:0006465",9,0.569706139385102,1.95349149157992,0.0043986045806158,0.0468331425892475,0.0390444555883179,1346,"tags=78%, list=23%, signal=60%","YGR101W/YKL100C/YJR010C-A/YIR022W/YLR066W/YML055W/YER017C","BP","signal peptide processing","The proteolytic removal of a signal peptide from a protein during or after transport to a specific location in the cell."
"GO:0009423","GO:0009423",4,0.802615518744551,1.94812223473899,0.00310609776034004,0.0369701391962424,0.0308217402919493,1136,"tags=100%, list=20%, signal=80%","YDR127W/YDR035W/YBR249C/YGL148W","BP","chorismate biosynthetic process","The chemical reactions and pathways resulting in the formation of the unsymmetrical ether derived from phosphoenolpyruvate and 5-phosphoshikimic acid formed as an intermediate in the biosynthesis of aromatic amino acids and many other compounds."
"GO:0008652","GO:0008652",96,0.230537609085616,1.94380989956198,0.00281233098972418,0.0351901928970615,0.0293378118091334,2409,"tags=59%, list=42%, signal=35%","YEL009C/YNL104C/YDL171C/YER023W/YJR139C/YER086W/YDR127W/YGL026C/YBR166C/YDR035W/YCL009C/YMR108W/YBR249C/YJR024C/YOR184W/YHR208W/YDR158W/YJL071W/YGL009C/YEL038W/YJR016C/YKL211C/YFR025C/YIL116W/YDR234W/YOR108W/YGL148W/YMR009W/YDR034C/YDL131W/YJR109C/YIL074C/YDR354W/YBR115C/YMR062C/YCL018W/YOR303W/YLR355C/YHR025W/YCR054C/YIL094C/YGR155W/YNL316C/YER052C/YLR451W/YHR018C/YER081W/YCL030C/YOR130C/YJR130C/YIL046W/YGR124W/YER091C/YER090W/YOR323C/YCR053W/YLL058W","BP","cellular amino acid biosynthetic process","The chemical reactions and pathways resulting in the formation of amino acids, organic acids containing one or more amino substituents."
"GO:0031965","GO:0031965",67,0.257609104179427,1.94232336598186,0.00395524918069838,0.0435374797033266,0.0362968850417078,2468,"tags=64%, list=43%, signal=37%","YLR229C/YDR205W/YBR070C/YOR311C/YER107C/YGL075C/YGL247W/YER072W/YDR192C/YGL100W/YDL193W/YOR254C/YML031W/YER123W/YKL057C/YNL149C/YEL017W/YER105C/YMR065W/YER120W/YDL089W/YHR004C/YDL088C/YFR002W/YAL009W/YJL061W/YKR044W/YIL115C/YML107C/YIL040W/YBR170C/YMR129W/YPR174C/YDL116W/YDR477W/YAR027W/YML103C/YJR042W/YJL073W/YPR091C/YJL019W/YNL012W/YLR018C","CC","nuclear membrane","Either of the lipid bilayers that surround the nucleus and form the nuclear envelope; excludes the intermembrane space."
"GO:0006631","GO:0006631",35,0.325267821223026,1.94217595536163,0.00468326349519349,0.0492602186516078,0.0410678915203762,2302,"tags=66%, list=40%, signal=40%","YJL097W/YMR272C/YGL055W/YMR246W/YOL002C/YDL015C/YPL148C/YBR159W/YKL182W/YLR118C/YOR317W/YPL231W/YJL196C/YBR222C/YOR180C/YCL026C-A/YLR372W/YNR016C/YKL055C/YKL192C/YER061C/YIL009W/YCR034W","BP","fatty acid metabolic process","The chemical reactions and pathways involving fatty acids, aliphatic monocarboxylic acids liberated from naturally occurring fats and oils by hydrolysis."
"GO:0031410","GO:0031410",59,0.269204713014898,1.94120749789106,0.00401330122692352,0.0438453022168206,0.0365535144667842,2378,"tags=63%, list=41%, signal=37%","YPL218W/YPR165W/YIL109C/YBR023C/YPR181C/YPL010W/YDR238C/YJL178C/YFL005W/YNL263C/YOL062C/YLR208W/YKL077W/YPR029C/YML067C/YDR108W/YMR258C/YGR105W/YGL225W/YKR055W/YJL151C/YDL195W/YFL038C/YNL090W/YGL051W/YDL145C/YNL287W/YIL076W/YBR288C/YBR029C/YML038C/YGL137W/YFR051C/YJL024C/YAR033W/YER039C/YJR125C","CC","cytoplasmic vesicle","A vesicle found in the cytoplasm of a cell."
"GO:0006868","GO:0006868",3,0.889993026499303,1.92444908019845,0.00301457042371462,0.0362327255835559,0.0302069638439266,634,"tags=100%, list=11%, signal=89%","YNL101W/YJR001W/YKL146W","BP","glutamine transport","The directed movement of glutamine, 2-amino-4-carbamoylbutanoic acid, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."
"GO:0015186","GO:0015186",3,0.889993026499303,1.92444908019845,0.00301457042371462,0.0362327255835559,0.0302069638439266,634,"tags=100%, list=11%, signal=89%","YNL101W/YJR001W/YKL146W","MF","L-glutamine transmembrane transporter activity","Enables the transfer of L-glutamine from one side of a membrane to the other. L-glutamine is 2-amino-4-carbamoylbutanoic acid."
"GO:0015188","GO:0015188",3,0.889993026499303,1.92444908019845,0.00301457042371462,0.0362327255835559,0.0302069638439266,634,"tags=100%, list=11%, signal=89%","YNL101W/YJR001W/YKL146W","MF","L-isoleucine transmembrane transporter activity","Enables the transfer of L-isoleucine from one side of a membrane to the other. L-isoleucine is (2R*,3R*)-2-amino-3-methylpentanoic acid."
"GO:0015803","GO:0015803",3,0.889993026499303,1.92444908019845,0.00301457042371462,0.0362327255835559,0.0302069638439266,634,"tags=100%, list=11%, signal=89%","YNL101W/YJR001W/YKL146W","BP","branched-chain amino acid transport","The directed movement of branched-chain amino acids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Branched-chain amino acids are amino acids with a branched carbon skeleton without rings."
"GO:0015809","GO:0015809",4,0.792021861317338,1.92240912665775,0.00359653424881478,0.040979855687936,0.0341646122161071,571,"tags=75%, list=10%, signal=68%","YEL063C/YJL059W/YCR027C","BP","arginine transport","The directed movement of arginine, 2-amino-5-guanidinopentanoic acid, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."
"GO:0015086","GO:0015086",4,0.787619877942459,1.91172455666219,0.00376001307830636,0.0420202988293169,0.035032022212103,1222,"tags=100%, list=21%, signal=79%","YHR050W/YLL015W/YOL122C/YLR034C","MF","cadmium ion transmembrane transporter activity","Enables the transfer of cadmium (Cd) ions from one side of a membrane to the other."
"GO:0010961","GO:0010961",3,0.863668061366806,1.86752610054909,0.00418690336627031,0.0450707832957333,0.0375751892661797,785,"tags=100%, list=14%, signal=86%","YOL130W/YKL064W/YFL050C","BP","cellular magnesium ion homeostasis","Any process involved in the maintenance of an internal steady state of magnesium ions at the level of a cell."
"GO:1903830","GO:1903830",3,0.863668061366806,1.86752610054909,0.00418690336627031,0.0450707832957333,0.0375751892661797,785,"tags=100%, list=14%, signal=86%","YOL130W/YKL064W/YFL050C","BP","magnesium ion transmembrane transport",NA
"GO:0055114","GO:0055114",324,0.166075117261747,1.86456594857732,0.000648099091968752,0.0111302891618314,0.0092792423663672,2878,"tags=60%, list=50%, signal=32%","YGL001C/YLR450W/YBR221C/YMR272C/YER178W/YDL171C/YIL043C/YML075C/YMR226C/YER023W/YLR100W/YGL160W/YNR074C/YGL055W/YJR139C/YDL066W/YJR051W/YFL041W/YHR039C/YPL088W/YGR175C/YDR127W/YBR166C/YGL012W/YML019W/YER141W/YCL043C/YHR009C/YEL047C/YDL015C/YPR200C/YER174C/YOR375C/YGR060W/YBR265W/YDR518W/YOR085W/YNL280C/YBL098W/YMR015C/YBL045C/YDR158W/YLL051C/YBR159W/YML028W/YCR107W/YNL241C/YJL026W/YBR149W/YMR083W/YDR297W/YNL037C/YKL182W/YMR145C/YDL215C/YLR047C/YIL125W/YHR063C/YPR004C/YHR037W/YMR020W/YJR111C/YPL059W/YOL088C/YML086C/YHR042W/YHR183W/YOR136W/YDL078C/YHR179W/YFL018C/YGR209C/YJR104C/YDL120W/YPR191W/YEL071W/YPL231W/YGL148W/YMR009W/YHR007C/YGL191W/YDR044W/YNL331C/YOR288C/YHR051W/YDL178W/YPL023C/YIR035C/YBR035C/YLR043C/YPR037C/YDR347W/YNL181W/YIL074C/YMR073C/YBR115C/YCL018W/YOL165C/YLR355C/YOL059W/YMR110C/YCL026C-A/YBR153W/YGL010W/YGR183C/YDL010W/YNL240C/YKL085W/YLR011W/YIL094C/YJR101W/YOR381W/YCR102C/YER042W/YIR037W/YPL091W/YMR041C/YGL187C/YDR353W/YJR149W/YLR290C/YEL024W/YKL055C/YKL141W/YGR154C/YMR170C/YPR048W/YDR376W/YER051W/YOR356W/YER101C/YKL192C/YKL220C/YLR395C/YNL052W/YDR098C/YKR066C/YML051W/YER081W/YGR255C/YDR197W/YCL030C/YDL144C/YIR036C/YCR004C/YIL124W/YBL069W/YCR105W/YDL067C/YDR541C/YGL256W/YKL148C/YDR032C/YKL150W/YDL174C/YDR513W/YML056C/YIL005W/YNL111C/YKL029C/YML130C/YGR180C/YDL168W/YOR323C/YAL044C/YML120C/YJR159W/YFR033C/YOR246C/YLR364W/YCL033C/YNL234W/YKR043C/YMR189W/YHR008C/YOR125C/YJR009C/YLL056C/YER070W/YBR145W/YGR204W/YKL071W/YKL069W/YJL166W/YHR106W/YBR026C/YOR065W/YDR506C/YER014W/YLR426W/YAL060W/YBR006W/YFR030W/YDR529C/YOL086C",NA,NA,NA
"GO:0016310","GO:0016310",212,0.179474614382498,1.85977275728645,0.00274083849355395,0.0345638308268759,0.0288156182368152,3382,"tags=72%, list=59%, signal=31%","YMR013C/YKL126W/YBR274W/YDR531W/YKL116C/YMR220W/YOL128C/YNL307C/YER099C/YOR311C/YPL214C/YMR208W/YLR113W/YDR127W/YOR171C/YOL061W/YGR240C/YLR305C/YPL236C/YOR250C/YMR205C/YGR262C/YJL071W/YPL188W/YNL183C/YBR160W/YKL181W/YLR096W/YDL017W/YPL258C/YLR248W/YPR106W/YJR105W/YOR231W/YJL012C/YNL256W/YPL150W/YDL108W/YOL136C/YER123W/YBL088C/YLR260W/YEL029C/YCR008W/YJL106W/YAR019C/YDR236C/YLR446W/YDR226W/YJR057W/YMR139W/YGR277C/YHL011C/YPL140C/YDR523C/YDL235C/YPL031C/YDR196C/YHR025W/YOL055C/YBL068W/YKL067W/YDR208W/YLR362W/YDR454C/YNR047W/YJL128C/YNL154C/YLR240W/YOR061W/YHR102W/YER052C/YML070W/YDL101C/YDR147W/YMR216C/YDR173C/YKL203C/YDR017C/YCR073C/YPL042C/YLR133W/YDR477W/YGL119W/YPR111W/YCR036W/YDR247W/YNR012W/YBR097W/YMR104C/YOL016C/YGL180W/YNL267W/YOL045W/YJL057C/YDL159W/YOL113W/YLL019C/YBL105C/YGR092W/YJL165C/YPR121W/YKL024C/YGR040W/YDR490C/YJL100W/YOR143C/YNL298W/YJL054W/YDR109C/YNR027W/YBR136W/YFL033C/YKL168C/YHR079C/YPL203W/YAL017W/YDR283C/YDR300C/YPL209C/YKL171W/YDR315C/YNL020C/YBL009W/YHR030C/YGL059W/YFL029C/YPL026C/YPL204W/YJR049C/YMR001C/YER170W/YIL042C/YKL048C/YHR082C/YER129W/YFR007W/YOR351C/YLR410W/YJL187C/YIL107C/YHL032C/YMR291W/YJR066W/YDR020C/YIL095W/YFR019W/YFR014C/YNR031C/YOR233W/YEL041W/YKL161C/YGL179C","BP","phosphorylation","The process of introducing a phosphate group into a molecule, usually with the formation of a phosphoric ester, a phosphoric anhydride or a phosphoric amide."
"GO:0016491","GO:0016491",269,0.163360662294464,1.77773515858766,0.00372420734776044,0.0417796134645309,0.0348313645471122,2215,"tags=48%, list=39%, signal=31%","YGL001C/YLR450W/YBR221C/YMR272C/YER178W/YDL171C/YIL043C/YML075C/YMR226C/YER023W/YLR100W/YGL160W/YNR074C/YGL055W/YJR139C/YDL066W/YJR051W/YFL041W/YHR039C/YPL088W/YGR175C/YDR127W/YBR166C/YGL012W/YHR009C/YEL047C/YDL015C/YOR375C/YGR060W/YBR265W/YNL280C/YBL098W/YMR015C/YDR158W/YLL051C/YBR159W/YML028W/YCR107W/YNL241C/YJL026W/YBR149W/YMR083W/YDR297W/YNL037C/YKL182W/YMR145C/YDL215C/YLR047C/YIL125W/YHR063C/YHR037W/YMR020W/YML086C/YHR042W/YHR183W/YOR136W/YDL078C/YHR179W/YFL018C/YJR104C/YDL120W/YEL071W/YPL231W/YMR009W/YHR007C/YGL191W/YDR044W/YNL331C/YHR051W/YDL178W/YPL023C/YIR035C/YBR035C/YPR037C/YNL181W/YIL074C/YBR115C/YCL018W/YOL165C/YLR355C/YOL059W/YMR110C/YCL026C-A/YBR153W/YGL010W/YKL085W/YLR011W/YIL094C/YOR381W/YCR102C/YER042W/YIR037W/YPL091W/YMR041C/YGL187C/YDR353W/YJR149W/YEL024W/YKL055C/YGR154C/YMR170C/YPR048W/YDR376W/YER051W/YOR356W/YER101C/YKL220C/YLR395C/YNL052W/YKR066C/YML051W/YER081W/YGR255C/YDR197W/YCL030C/YDL144C/YIR036C/YCR004C/YIL124W/YBL069W/YCR105W/YDL067C/YDR541C/YGL256W/YKL148C/YDR032C/YKL150W/YDL174C/YDR513W/YML056C","MF","oxidoreductase activity","Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced."
"GO:0005524","GO:0005524",612,0.143522444739379,1.76235297759906,0.000289482003336357,0.0059916042961587,0.00499515759375612,3382,"tags=67%, list=59%, signal=31%","YKL126W/YGL048C/YER005W/YBR274W/YIL048W/YLL015W/YDR531W/YNR043W/YKL116C/YMR220W/YOL128C/YOR117W/YDR394W/YOR204W/YMR022W/YNL307C/YGL167C/YER099C/YLR153C/YGL115W/YLR361C/YKL080W/YPL214C/YMR208W/YLR113W/YDR127W/YOR171C/YBR295W/YLL048C/YJR103W/YJR064W/YOL061W/YDL185W/YMR246W/YGR240C/YJR121W/YGL091C/YDL126C/YHR074W/YOL075C/YDL143W/YLR305C/YEL031W/YPL236C/YOR250C/YBR218C/YDL100C/YNL329C/YGR281W/YMR205C/YLR188W/YFL039C/YGR262C/YDR212W/YJL008C/YPL188W/YBR080C/YNL183C/YBR087W/YOL049W/YER095W/YJL014W/YBR160W/YKL181W/YDL154W/YLR096W/YDL017W/YGR028W/YPL258C/YCR011C/YIR008C/YKL132C/YDR004W/YLR248W/YPR106W/YJR105W/YKL145W/YNL218W/YBL099W/YPR033C/YKR059W/YJL138C/YLR274W/YOR259C/YDR092W/YOR231W/YJR068W/YOR317W/YJR065C/YDL084W/YPR019W/YJL081C/YLR306W/YNL256W/YMR080C/YGR264C/YPL150W/YIL142W/YKR104W/YDL108W/YPL058C/YDR135C/YOL136C/YDR375C/YER123W/YHR111W/YBL088C/YPR066W/YER168C/YKL073W/YPR173C/YLR260W/YEL029C/YCR008W/YGL234W/YMR293C/YJL106W/YBR202W/YBR127C/YIL013C/YAR019C/YDR236C/YJL111W/YLR446W/YDR226W/YJR057W/YPR024W/YPL270W/YBR208C/YMR139W/YGR277C/YHL011C/YPL140C/YNL040W/YFL028C/YDR341C/YKL025C/YDR523C/YER017C/YJL101C/YOR011W/YEL052W/YJL034W/YJR109C/YHR020W/YMR167W/YOR303W/YDL033C/YFL003C/YHR003C/YPL031C/YDR196C/YEL032W/YGL006W/YHR025W/YKR103W/YDL141W/YDL064W/YGR010W/YOL055C/YGL169W/YNL261W/YIL003W/YDL029W/YBL068W/YPL074W/YDR076W/YKL067W/YDR188W/YDR208W/YPL040C/YKL210W/YLR362W/YGR171C/YKR002W/YDR454C/YNR047W/YJL128C/YIL177C/YNL154C/YLR240W/YOR061W/YML061C/YNR016C/YHR102W/YHL022C/YER052C/YOL033W/YMR162C/YNL209W/YCR024C/YGL062W/YLL018C/YER183C/YML070W/YGR133W/YER179W/YDL045C/YDL101C/YDR390C/YDR147W/YLR247C/YMR216C/YER171W/YKL017C/YDR173C/YKL203C/YDR011W/YDR017C/YJL225C/YCR073C/YPR035W/YIL143C/YER087W/YGR061C/YDR061W/YCL030C/YCL004W/YDR093W/YOR326W/YBL022C/YBL111C/YPL042C/YOR328W/YLR133W/YDR477W/YGL119W/YGL058W/YLR180W/YPR111W/YER036C/YDL007W/YBL023C/YOR005C/YDL164C/YCR036W/YDR268W/YKL215C/YDR247W/YBR044C/YBR114W/YOR274W/YMR113W/YDL160C/YNR012W/YPL082C/YGR271W/YDR054C/YBR097W/YMR104C/YEL077C/YDR291W/YIL009W/YNL064C/YOR291W/YOL016C/YLR035C/YGR124W/YGL201C/YKL110C/YGR244C/YGL180W/YNL267W/YOL045W/YOR191W/YJL057C/YDL159W/YEL030W/YJL019W/YPL164C/YGL251C/YOL113W/YLL019C/YER172C/YBL105C/YGL245W/YPL160W/YGR092W/YDR177W/YJL130C/YPL003W/YER100W/YJL005W/YJL165C/YKL197C/YKL024C/YGR040W/YER166W/YDR490C/YGL083W/YJL100W/YOR143C/YLR215C/YLR060W/YAL029C/YLR430W/YNL298W/YHR091C/YOL094C/YNR027W/YBR136W/YER070W/YDR530C/YNL073W/YIL145C/YGR204W/YKL194C/YJL046W/YNL082W/YBR186W/YFL033C/YKL168C/YHR079C/YPL203W/YDR091C/YAL017W/YMR089C/YFR009W/YFR038W/YGL216W/YPL235W/YHR019C/YLR396C/YOR241W/YPL008W/YDR283C/YDR300C/YPL209C/YDR038C/YKL171W/YER055C/YNL290W/YDR315C/YNL020C/YBL009W/YHL014C/YGR094W/YHR030C/YBR237W/YGL059W/YDR059C/YJL155C/YFL029C/YBL063W/YPL026C/YPL204W/YJR049C/YKL079W/YMR001C/YHR120W/YDR097C/YMR284W/YER170W/YPR047W/YDR406W/YPL029W/YIL042C/YGR185C/YKL048C/YER173W/YPL155C/YHR082C/YIL078W/YJL074C/YER129W/YLR397C/YHL050C/YDR332W/YKL218C/YDR023W/YOL097C/YLR328W/YKL129C/YGR270W/YCL050C/YFR007W/YOR351C/YAL026C/YBL076C/YDR502C/YKL188C/YLR259C/YOR153W/YLR410W/YJL187C/YGL163C/YJR045C/YIL107C/YHL032C/YHR064C/YFL002C/YLR382C/YMR291W/YOR046C/YGL150C/YJL138C/YKR059W/YJR066W/YDR020C/YIL095W/YMR301C/YFR019W/YNL112W/YBR227C/YFR014C/YHR031C/YKR054C/YNR031C/YOR233W/YDR243C/YLR369W/YEL041W/YKL161C/YGL179C","MF","ATP binding","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
