"ORF","baseMean","log2FoldChange","lfcSE","pvalue","padj","orf_name","contrast","DE","SGD","DESCRIPTION"
"YDR042C",295.532298769122,-2.02089489468561,0.125628058497199,3.97147829828828e-59,5.56271726980244e-58,"YDR042C","WT_vs_WT_plas","down-regulated","S000002449","Putative protein of unknown function; expression is increased in ssu72-ts69 mutant"
"YDR050C",6976.73971221289,1.74671954532971,0.0449974243487444,0,0,"YDR050C","WT_vs_WT_plas","up-regulated","S000002457","Triose phosphate isomerase, abundant glycolytic enzyme; mRNA half-life is regulated by iron availability; transcription is controlled by activators Reb1p, Gcr1p, and Rap1p through binding sites in the 5' non-coding region; inhibition of Tpi1p activity by PEP (phosphoenolpyruvate) stimulates redox metabolism in respiring cells; E104D mutation in human homolog TPI1 causes a rare autosomal disease; human TPI1 can complement yeast null mutant"
"YDR050C",6976.73971221289,1.19088213514832,0.0454510937325808,2.27627499306783e-152,8.10585383124664e-151,"YDR050C","DEL_vs_WT_plas","up-regulated","S000002457","Triose phosphate isomerase, abundant glycolytic enzyme; mRNA half-life is regulated by iron availability; transcription is controlled by activators Reb1p, Gcr1p, and Rap1p through binding sites in the 5' non-coding region; inhibition of Tpi1p activity by PEP (phosphoenolpyruvate) stimulates redox metabolism in respiring cells; E104D mutation in human homolog TPI1 causes a rare autosomal disease; human TPI1 can complement yeast null mutant"
"YDR077W",193312.83691478,1.03015820115916,0.0323048720317485,4.14793692134723e-224,2.33432557279032e-222,"YDR077W","DEL_vs_WT_plas","up-regulated","S000002484","Major stress-induced structural GPI-cell wall glycoprotein; associates with translating ribosomes, possible role in mitochondrial genome maintenance; ORF contains two distinct variable minisatellites; SED1 has a paralog, SPI1, that arose from the whole genome duplication"
"YDR113C",676.567800420059,1.20927372840253,0.0734668624409254,1.4875248123463e-61,2.24840980628746e-60,"YDR113C","DEL_vs_WT_plas","up-regulated","S000002520","Securin; inhibits anaphase by binding separin Esp1p; blocks cyclin destruction and mitotic exit, essential for meiotic progression and mitotic cell cycle arrest; localization is cell-cycle dependent and regulated by Cdc28p phosphorylation"
"YDR113C",676.567800420059,1.14344640331895,0.0730497086003545,5.28919197206758e-56,7.01847936840884e-55,"YDR113C","WT_vs_WT_plas","up-regulated","S000002520","Securin; inhibits anaphase by binding separin Esp1p; blocks cyclin destruction and mitotic exit, essential for meiotic progression and mitotic cell cycle arrest; localization is cell-cycle dependent and regulated by Cdc28p phosphorylation"
"YDR133C",26173.9264055865,1.26777575662998,0.0387247961193298,2.36344136587227e-234,1.44628843971776e-232,"YDR133C","DEL_vs_WT_plas","up-regulated","S000002540","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps YDR134C"
"YDR133C",26173.9264055865,1.45929891292507,0.0386380265000623,0,0,"YDR133C","WT_vs_WT_plas","up-regulated","S000002540","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps YDR134C"
"YDR179C",228.73193715615,1.06301138686963,0.120828546978909,2.47777876804984e-19,1.25744279992095e-18,"YDR179C","WT_vs_WT_plas","up-regulated","S000002586","Subunit of the Cop9 signalosome; Cop9 signalosome is required for deneddylation, or removal of the ubiquitin-like protein Rub1p from Cdc53p (cullin); involved in adaptation to pheromone signaling"
"YDR215C",149.978885491581,-1.41708515312273,0.156102003900218,1.10434371846571e-20,5.9189442665726e-20,"YDR215C","WT_vs_WT_plas","down-regulated","S000002623","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; null mutant displays elevated sensitivity to expression of a mutant huntingtin fragment or of alpha-synuclein"
"YDR215C",149.978885491581,-1.18643781570755,0.154684041953055,2.74378804125185e-15,1.23002105433929e-14,"YDR215C","DEL_vs_WT_plas","down-regulated","S000002623","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; null mutant displays elevated sensitivity to expression of a mutant huntingtin fragment or of alpha-synuclein"
"YDR218C",403.149668810459,-1.94140428095744,0.115522608146553,2.19786707742276e-64,3.46328904724892e-63,"YDR218C","DEL_vs_WT_plas","down-regulated","S000002626","Sporulation-specific homolog of the CDC3/10/11/12 family of genes; meiotic septin expressed at high levels during meiotic divisions and ascospore formation; the yeast CDC3/10/11/12 family is a family of bud neck microfilament genes"
"YDR218C",403.149668810459,-1.4596621793072,0.106630076339881,1.45249226436249e-43,1.51073576605228e-42,"YDR218C","WT_vs_WT_plas","down-regulated","S000002626","Sporulation-specific homolog of the CDC3/10/11/12 family of genes; meiotic septin expressed at high levels during meiotic divisions and ascospore formation; the yeast CDC3/10/11/12 family is a family of bud neck microfilament genes"
"YDR224C",8917.84638941533,1.21988991555647,0.0450317966592743,1.98484676860855e-162,7.53643926659018e-161,"YDR224C","WT_vs_WT_plas","up-regulated","S000002632","Histone H2B; core histone protein required for chromatin assembly and chromosome function; nearly identical to HTB2; Rad6p-Bre1p-Lge1p mediated ubiquitination regulates reassembly after DNA replication, transcriptional activation, meiotic DSB formation and H3 methylation"
"YDR253C",145.149737197234,-1.32833010545908,0.159832358216039,1.31733844521355e-17,6.51741304566798e-17,"YDR253C","DEL_vs_WT_plas","down-regulated","S000002661","Zinc-finger DNA-binding transcription factor; involved in transcriptional regulation of the methionine biosynthetic genes; targets strong transcriptional activator Met4p to promoters of sulfur metabolic genes; feedforward loop exists in the regulation of genes controlled by Met4p and Met32p; lack of such a loop for MET31 may account for the differential actions of Met32p and Met31p; MET32 has a paralog, MET31, that arose from the whole genome duplication"
"YDR253C",145.149737197234,-1.13221677464853,0.152071809893763,1.75838570645698e-14,7.20149779584036e-14,"YDR253C","WT_vs_WT_plas","down-regulated","S000002661","Zinc-finger DNA-binding transcription factor; involved in transcriptional regulation of the methionine biosynthetic genes; targets strong transcriptional activator Met4p to promoters of sulfur metabolic genes; feedforward loop exists in the regulation of genes controlled by Met4p and Met32p; lack of such a loop for MET31 may account for the differential actions of Met32p and Met31p; MET32 has a paralog, MET31, that arose from the whole genome duplication"
"YDR270W",2969.33724023179,-1.31247639432816,0.0456422501931356,1.00273611693799e-182,4.61331806208772e-181,"YDR270W","DEL_vs_WT_plas","down-regulated","S000002678","Cu(+2)-transporting P-type ATPase; required for export of copper from the cytosol into an extracytosolic compartment; similar to human proteins involved in Menkes and Wilsons diseases; protein abundance increases in response to DNA replication stress; affects TBSV model (+)RNA virus replication by regulating copper metabolism; human homologs ATP7A and ATP7B both complement yeast null mutant"
"YDR270W",2969.33724023179,-1.32499193603366,0.04508807291556,1.18746116044897e-190,5.19761645438185e-189,"YDR270W","WT_vs_WT_plas","down-regulated","S000002678","Cu(+2)-transporting P-type ATPase; required for export of copper from the cytosol into an extracytosolic compartment; similar to human proteins involved in Menkes and Wilsons diseases; protein abundance increases in response to DNA replication stress; affects TBSV model (+)RNA virus replication by regulating copper metabolism; human homologs ATP7A and ATP7B both complement yeast null mutant"
"YDR274C",466.616413461296,-1.6138869835841,0.0923090127169186,2.26473714519322e-69,3.70769824055919e-68,"YDR274C","WT_vs_WT_plas","down-regulated","S000002682","Putative protein of unknown function; conserved among S. cerevisiae strains; YDR274C is not an essential gene"
"YDR274C",466.616413461296,-1.52906844813075,0.0933781329494074,3.43407281752292e-61,5.16586180640739e-60,"YDR274C","DEL_vs_WT_plas","down-regulated","S000002682","Putative protein of unknown function; conserved among S. cerevisiae strains; YDR274C is not an essential gene"
"YDR281C",260.981984623373,1.12806186268735,0.147944834674689,4.11905774958545e-15,1.83350430760149e-14,"YDR281C","DEL_vs_WT_plas","up-regulated","S000002689","Protein of unknown function; expression is regulated by phosphate levels"
"YDR309C",1577.19628417071,2.08277424950285,0.0556236278168848,0,0,"YDR309C","WT_vs_WT_plas","up-regulated","S000002717","Redundant rho-like GTPase Cdc42p effector; involved in initiation of budding and cellular polarization; interacts with Cdc42p via the Cdc42/Rac-interactive binding (CRIB) domain and with PI(4,5)P2 via a polybasic region; GIC2 has a paralog, GIC1, that arose from the whole genome duplication"
"YDR309C",1577.19628417071,2.21113702482238,0.0557171141663775,0,0,"YDR309C","DEL_vs_WT_plas","up-regulated","S000002717","Redundant rho-like GTPase Cdc42p effector; involved in initiation of budding and cellular polarization; interacts with Cdc42p via the Cdc42/Rac-interactive binding (CRIB) domain and with PI(4,5)P2 via a polybasic region; GIC2 has a paralog, GIC1, that arose from the whole genome duplication"
"YDR326C",3160.86666151837,1.03259443390488,0.0499861686475538,1.8226955870849e-95,4.08841647167122e-94,"YDR326C","WT_vs_WT_plas","up-regulated","S000002734","Sterol-binding protein; has a probable role in retrograde transport of sterols from the plasma membrane to the ER; contains two StART-like domains that bind sterols and a GRAM domain; co-localizes to puncta in the cortical ER with Sip3p; one of six StART-like domain-containing proteins in yeast that may be involved in sterol transfer between intracellular membranes; conserved across eukaryotes"
"YDR342C",1171.96755611456,2.70825216857807,0.169623228704357,1.28508141207957e-58,1.78411192518448e-57,"YDR342C","WT_vs_WT_plas","up-regulated","S000002750","High-affinity glucose transporter; member of the major facilitator superfamily, nearly identical to Hxt6p, expressed at high basal levels relative to other HXTs, expression repressed by high glucose levels; HXT7 has a paralog, HXT4, that arose from the whole genome duplication"
"YDR342C",1171.96755611456,2.4881420859177,0.170049878872651,1.16171752572055e-49,1.48525467842122e-48,"YDR342C","DEL_vs_WT_plas","up-regulated","S000002750","High-affinity glucose transporter; member of the major facilitator superfamily, nearly identical to Hxt6p, expressed at high basal levels relative to other HXTs, expression repressed by high glucose levels; HXT7 has a paralog, HXT4, that arose from the whole genome duplication"
"YDR344C",72.2032617464015,1.00523666973642,0.219085248142517,8.39360340945278e-07,2.1576216268263e-06,"YDR344C","DEL_vs_WT_plas","up-regulated","S000002752","Putative protein of unknown function; conserved among S. cerevisiae strains"
"YDR348C",1349.84163104743,1.01960403844991,0.0582080590711216,2.03328276897811e-69,3.40845247150773e-68,"YDR348C","DEL_vs_WT_plas","up-regulated","S000002756","Protein of unknown function thought to be involved in endocytosis; physically interacts with Ede1p and is found at endocytic sites at cell periphery during early stages of endocytosis; green fluorescent protein (GFP)-fusion protein localizes to bud neck; potential Cdc28p substrate; similar to S. pombe Pal1 protein; relocalizes from bud neck to cytoplasm upon DNA replication stress; PAL1 has a paralog, YHR097C, that arose from the whole genome duplication"
"YDR353W",2127.28350909022,1.1434919398826,0.058192976982866,7.32087838010464e-87,1.58025672704793e-85,"YDR353W","DEL_vs_WT_plas","up-regulated","S000002761","Cytoplasmic thioredoxin reductase; key regulatory enzyme that determines the redox state of the thioredoxin system, which acts as a disulfide reductase system and protects cells against both oxidative and reductive stress; protein abundance increases in response to DNA replication stress; TRR1 has a paralog, TRR2, that arose from the whole genome duplication"
"YDR353W",2127.28350909022,1.28898152996045,0.0576979901726662,1.79343967270207e-111,4.67109514753767e-110,"YDR353W","WT_vs_WT_plas","up-regulated","S000002761","Cytoplasmic thioredoxin reductase; key regulatory enzyme that determines the redox state of the thioredoxin system, which acts as a disulfide reductase system and protects cells against both oxidative and reductive stress; protein abundance increases in response to DNA replication stress; TRR1 has a paralog, TRR2, that arose from the whole genome duplication"
"YDR356W",2156.54706955569,1.0303935831488,0.0503422299236408,8.73909938498026e-94,1.9259630567668e-92,"YDR356W","WT_vs_WT_plas","up-regulated","S000002764","Inner plaque spindle pole body (SPB) component; ortholog of human kendrin; gamma-tubulin small complex (gamma-TuSC) receptor that interacts with Spc98p to recruit the complex to the nuclear side of the SPB, connecting nuclear microtubules to the SPB; promotes gamma-TuSC assembly and oligomerization to initiate microtubule nucleation; interacts with Tub4p-complex and calmodulin; phosphorylated by Mps1p in cell cycle-dependent manner"
"YDR374C",46.7000145542759,-1.07974460841842,0.316531710112274,9.75284544479677e-05,0.000206490375675358,"YDR374C","WT_vs_WT_plas","down-regulated","S000002782","Posttranscriptional regulator of phosphate metabolism; facilitates PHO4 mRNA degradation by interacting with Pop2p; regulates PHO4 mRNA stability by binding to PHO4's 3'UTR in a phosphate-dependent manner; contains highly conserved YTH (YT521-B Homology) domain that exhibits RNA-binding activity; human homolog YTHDF2 can complement yeast null mutant"
"YDR374C",46.7000145542759,-1.08889648176497,0.322365623324632,0.000111463869598371,0.000236153536160851,"YDR374C","DEL_vs_WT_plas","down-regulated","S000002782","Posttranscriptional regulator of phosphate metabolism; facilitates PHO4 mRNA degradation by interacting with Pop2p; regulates PHO4 mRNA stability by binding to PHO4's 3'UTR in a phosphate-dependent manner; contains highly conserved YTH (YT521-B Homology) domain that exhibits RNA-binding activity; human homolog YTHDF2 can complement yeast null mutant"
"YDR380W",16834.9281103561,1.02791449949837,0.0369714574170261,9.07613363048786e-171,3.89162382809286e-169,"YDR380W","DEL_vs_WT_plas","up-regulated","S000002788","Phenylpyruvate decarboxylase; catalyzes decarboxylation of phenylpyruvate to phenylacetaldehyde, which is the first specific step in the Ehrlich pathway; involved in protein N-terminal Met and Ala catabolism"
"YDR384C",8737.433272577,1.02222445237799,0.051774702322811,2.4272951824198e-87,5.29385520235017e-86,"YDR384C","DEL_vs_WT_plas","up-regulated","S000002792","Plasma membrane protein, putative ammonium transporter; regulation pattern suggests a possible role in export of ammonia from the cell; phosphorylated in mitochondria; member of the TC 9.B.33 YaaH family of putative transporters"
"YDR384C",8737.433272577,1.08596628511403,0.0516707851362882,1.00250040655535e-98,2.29773093182485e-97,"YDR384C","WT_vs_WT_plas","up-regulated","S000002792","Plasma membrane protein, putative ammonium transporter; regulation pattern suggests a possible role in export of ammonia from the cell; phosphorylated in mitochondria; member of the TC 9.B.33 YaaH family of putative transporters"
"YDR446W",21.9508626479166,-1.05330554966123,0.431511327472525,0.00216568762447651,0.00395547061636496,"YDR446W","DEL_vs_WT_plas","down-regulated","S000002854","Meiosis-specific protein; component of the Synaptonemal Complex (SC) along with Gmc2p; required for efficient crossover formation and for the efficient loading of the SC transverse filament protein, Zip1p; is SUMOlytaed in a Gmc2p manner, and SUMOylation is required for its function in meiosis; GFP fusion protein is present in discrete clusters in the nucleus throughout mitosis; may be involved in maintaining chromatin structure"
"YDR451C",725.788610599488,1.06232960251145,0.072076952111653,6.45616714361932e-50,7.64910178688582e-49,"YDR451C","WT_vs_WT_plas","up-regulated","S000002859","Homeobox transcriptional repressor; binds Mcm1p and early cell cycle box (ECB) elements of cell cycle regulated genes, thereby restricting ECB-mediated transcription to the M/G1 interval; YHP1 has a paralog, YOX1, that arose from the whole genome duplication"
"YDR453C",1381.64246234439,1.06724251059313,0.0682497479389807,7.44426591181915e-56,1.05916948176515e-54,"YDR453C","DEL_vs_WT_plas","up-regulated","S000002861","Stress inducible cytoplasmic thioredoxin peroxidase; cooperates with Tsa1p in the removal of reactive oxygen, nitrogen and sulfur species using thioredoxin as hydrogen donor; deletion enhances the mutator phenotype of tsa1 mutants; protein abundance increases in response to DNA replication stress; TSA2 has a paralog, TSA1, that arose from the whole genome duplication"
"YDR453C",1381.64246234439,1.04777243958767,0.0679188561379972,2.06097205117129e-54,2.63495067718715e-53,"YDR453C","WT_vs_WT_plas","up-regulated","S000002861","Stress inducible cytoplasmic thioredoxin peroxidase; cooperates with Tsa1p in the removal of reactive oxygen, nitrogen and sulfur species using thioredoxin as hydrogen donor; deletion enhances the mutator phenotype of tsa1 mutants; protein abundance increases in response to DNA replication stress; TSA2 has a paralog, TSA1, that arose from the whole genome duplication"
"YDR461W",854.437938679797,4.24987327425527,0.111598700540337,0,0,"YDR461W","WT_vs_WT_plas","up-regulated","S000002869","Mating pheromone a-factor; made by a cells; interacts with alpha cells to induce cell cycle arrest and other responses leading to mating; biogenesis involves C-terminal modification, N-terminal proteolysis, and export; also encoded by MFA2"
"YDR461W",854.437938679797,3.93846804964705,0.112325411891601,9.54531886445309e-270,7.42767219785776e-268,"YDR461W","DEL_vs_WT_plas","up-regulated","S000002869","Mating pheromone a-factor; made by a cells; interacts with alpha cells to induce cell cycle arrest and other responses leading to mating; biogenesis involves C-terminal modification, N-terminal proteolysis, and export; also encoded by MFA2"
"YDR492W",2349.87693458176,-1.70224472797229,0.0611615122244028,1.73926868011635e-171,7.07265192953121e-170,"YDR492W","WT_vs_WT_plas","down-regulated","S000002900","Membrane protein involved in zinc ion homeostasis; member of the four-protein IZH family; transcription is regulated directly by Zap1p, expression induced by zinc deficiency and fatty acids; deletion increases sensitivity to elevated zinc; IZH1 has a paralog, IZH4, that arose from the whole genome duplication"
"YDR492W",2349.87693458176,-1.44638653348224,0.0608184369575918,5.78816454296965e-126,1.72904270684065e-124,"YDR492W","DEL_vs_WT_plas","down-regulated","S000002900","Membrane protein involved in zinc ion homeostasis; member of the four-protein IZH family; transcription is regulated directly by Zap1p, expression induced by zinc deficiency and fatty acids; deletion increases sensitivity to elevated zinc; IZH1 has a paralog, IZH4, that arose from the whole genome duplication"
"YDR502C",852.444710355715,-1.05251330167668,0.141552524961874,1.89876877486212e-14,8.05379514667291e-14,"YDR502C","DEL_vs_WT_plas","down-regulated","S000002910","S-adenosylmethionine synthetase; catalyzes transfer of the adenosyl group of ATP to the sulfur atom of methionine; comparative analysis suggests that a mitochondrially targeted form may result from translation starting at a non-canonical codon upstream of the annotated start codon"
"YDR502C",852.444710355715,-1.20079428284609,0.141535311101241,3.21355930440375e-18,1.57137814551256e-17,"YDR502C","WT_vs_WT_plas","down-regulated","S000002910","S-adenosylmethionine synthetase; catalyzes transfer of the adenosyl group of ATP to the sulfur atom of methionine; comparative analysis suggests that a mitochondrially targeted form may result from translation starting at a non-canonical codon upstream of the annotated start codon"
"YDR516C",4748.74123431129,2.05846167978591,0.0527694878250141,0,0,"YDR516C","WT_vs_WT_plas","up-regulated","S000002924","Non-essential protein of unknown function; required for transcriptional induction of the early meiotic-specific transcription factor IME1; required for sporulation; expression regulated by glucose-repression transcription factors Mig1/2p; EMI2 has a paralog, GLK1, that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress"
"YDR516C",4748.74123431129,1.92802227695946,0.0529798547177525,4.67585466755451e-291,3.92958826261281e-289,"YDR516C","DEL_vs_WT_plas","up-regulated","S000002924","Non-essential protein of unknown function; required for transcriptional induction of the early meiotic-specific transcription factor IME1; required for sporulation; expression regulated by glucose-repression transcription factors Mig1/2p; EMI2 has a paralog, GLK1, that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress"
"YDR523C",275.035667631608,-1.7143138153336,0.120970064485706,1.66691676327417e-46,1.84974935896428e-45,"YDR523C","WT_vs_WT_plas","down-regulated","S000002931","Putative protein serine/threonine kinase; localizes to the nucleus and cytoplasm; required for efficient spore packaging, prospore membrane development and closure and localization of enzymes involved in spore wall synthesis; interacts with and required for Ssp1p phosphorylation and turnover; member of the GCKIII subfamily of STE20 kinases; multiply phosphorylated on S/T residues; interacts with 14-3-3 proteins, Bmh1p and Bmh2p; expressed at the end of meiosis"
"YDR523C",275.035667631608,-1.96517648620222,0.128614504256224,1.01842510402221e-53,1.38942282048744e-52,"YDR523C","DEL_vs_WT_plas","down-regulated","S000002931","Putative protein serine/threonine kinase; localizes to the nucleus and cytoplasm; required for efficient spore packaging, prospore membrane development and closure and localization of enzymes involved in spore wall synthesis; interacts with and required for Ssp1p phosphorylation and turnover; member of the GCKIII subfamily of STE20 kinases; multiply phosphorylated on S/T residues; interacts with 14-3-3 proteins, Bmh1p and Bmh2p; expressed at the end of meiosis"
"YDR524W-C",1063.25477340711,1.27625307519281,0.0923668850479078,2.52293908444779e-44,2.68163322921997e-43,"YDR524W-C","WT_vs_WT_plas","up-regulated","S000028740","Putative protein of unknown function; small ORF identified by SAGE; deletion strains are moderately sensitive to the radiomimetic drug bleomycin"
"YDR533C",6960.38495564702,-1.63138158431934,0.0401599234506402,0,0,"YDR533C","DEL_vs_WT_plas","down-regulated","S000002941","Methylglyoxalase that converts methylglyoxal to D-lactate; involved in oxidative stress resistance, diauxic shift, and stationary phase survival; has similarity to E. coli Hsp31 and C. albicans Glx3p; member of the DJ-1/ThiJ/PfpI superfamily, which includes human DJ-1 involved in Parkinson's disease and cancer; exists as a dimer and contains a putative metal-binding site; protein abundance increases in response to DNA replication stress"
"YDR533C",6960.38495564702,-1.77428671949817,0.040118505382893,0,0,"YDR533C","WT_vs_WT_plas","down-regulated","S000002941","Methylglyoxalase that converts methylglyoxal to D-lactate; involved in oxidative stress resistance, diauxic shift, and stationary phase survival; has similarity to E. coli Hsp31 and C. albicans Glx3p; member of the DJ-1/ThiJ/PfpI superfamily, which includes human DJ-1 involved in Parkinson's disease and cancer; exists as a dimer and contains a putative metal-binding site; protein abundance increases in response to DNA replication stress"
"YEL017C-A",3436.81664335399,-1.10515752226523,0.0432563530471194,9.36687392320499e-145,3.10733717568216e-143,"YEL017C-A","DEL_vs_WT_plas","down-regulated","S000002103","Proteolipid associated with plasma membrane H(+)-ATPase (Pma1p); regulates plasma membrane H(+)-ATPase activity; protein abundance increases in response to DNA replication stress; PMP2 has a paralog, PMP1, that arose from the whole genome duplication"
"YEL017C-A",3436.81664335399,-1.13548088262447,0.0428544475059964,1.24389732853976e-155,4.42953946993566e-154,"YEL017C-A","WT_vs_WT_plas","down-regulated","S000002103","Proteolipid associated with plasma membrane H(+)-ATPase (Pma1p); regulates plasma membrane H(+)-ATPase activity; protein abundance increases in response to DNA replication stress; PMP2 has a paralog, PMP1, that arose from the whole genome duplication"
"YEL020W-A",256.410603386206,-1.05725385931498,0.123979261045454,2.98596724291905e-18,1.51656337889757e-17,"YEL020W-A","DEL_vs_WT_plas","down-regulated","S000007256","Essential protein of the mitochondrial intermembrane space; forms a complex with Tim10p (TIM10 complex) that delivers hydrophobic proteins to the TIM22 complex for insertion into the inner membrane"
"YEL021W",4512.59113274935,-7.25615617791716,0.116101199225309,0,0,"YEL021W","WT_vs_WT_plas","down-regulated","S000000747","Orotidine-5'-phosphate (OMP) decarboxylase; catalyzes the sixth enzymatic step in the de novo biosynthesis of pyrimidines, converting OMP into uridine monophosphate (UMP); converts 5-FOA into 5-fluorouracil, a toxic compound"
"YEL021W",4512.59113274935,-8.74290792297878,0.199027573606026,0,0,"YEL021W","DEL_vs_WT_plas","down-regulated","S000000747","Orotidine-5'-phosphate (OMP) decarboxylase; catalyzes the sixth enzymatic step in the de novo biosynthesis of pyrimidines, converting OMP into uridine monophosphate (UMP); converts 5-FOA into 5-fluorouracil, a toxic compound"
"YEL039C",1362.00505938592,1.60562351232513,0.0593970427058967,6.50438521515725e-162,2.57843647868781e-160,"YEL039C","DEL_vs_WT_plas","up-regulated","S000000765","Cytochrome c isoform 2, expressed under hypoxic conditions; also known as iso-2-cytochrome c; electron carrier of the mitochondrial intermembrane space that transfers electrons from ubiquinone-cytochrome c oxidoreductase to cytochrome c oxidase during cellular respiration; protein abundance increases in response to DNA replication stress; CYC7 has a paralog, CYC1, that arose from the whole genome duplication"
"YEL039C",1362.00505938592,1.7385406513365,0.0587317101236876,1.4858920457308e-193,6.64225359166043e-192,"YEL039C","WT_vs_WT_plas","up-regulated","S000000765","Cytochrome c isoform 2, expressed under hypoxic conditions; also known as iso-2-cytochrome c; electron carrier of the mitochondrial intermembrane space that transfers electrons from ubiquinone-cytochrome c oxidoreductase to cytochrome c oxidase during cellular respiration; protein abundance increases in response to DNA replication stress; CYC7 has a paralog, CYC1, that arose from the whole genome duplication"
"YEL040W",353.817678835604,1.68216679029849,0.110544965052525,2.70868658931712e-53,3.67949387337625e-52,"YEL040W","DEL_vs_WT_plas","up-regulated","S000000766","Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar to and functionally redundant with Crh1; glycosylphosphatidylinositol (GPI)-anchored protein localized to bud neck"
"YEL040W",353.817678835604,1.78046129295446,0.109271617541285,1.05561910476198e-60,1.54375109450458e-59,"YEL040W","WT_vs_WT_plas","up-regulated","S000000766","Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar to and functionally redundant with Crh1; glycosylphosphatidylinositol (GPI)-anchored protein localized to bud neck"
"YEL047C",1846.44332929476,1.40817253781248,0.0519912866234383,1.6276563950159e-162,6.21764742896074e-161,"YEL047C","WT_vs_WT_plas","up-regulated","S000000773","Soluble fumarate reductase; required with isoenzyme Osm1p for anaerobic growth; may interact with ribosomes, based on co-purification experiments; authentic, non-tagged protein is detected in purified mitochondria in high-throughput studies; similar to Arxula adeninovorans fumarate reductase; protein abundance increases in response to DNA replication stress; FRD1 has a paralog, OSM1, that arose from the whole genome duplication"
"YEL047C",1846.44332929476,1.43244301726447,0.0522816429645119,2.61289427050167e-166,1.07640997300471e-164,"YEL047C","DEL_vs_WT_plas","up-regulated","S000000773","Soluble fumarate reductase; required with isoenzyme Osm1p for anaerobic growth; may interact with ribosomes, based on co-purification experiments; authentic, non-tagged protein is detected in purified mitochondria in high-throughput studies; similar to Arxula adeninovorans fumarate reductase; protein abundance increases in response to DNA replication stress; FRD1 has a paralog, OSM1, that arose from the whole genome duplication"
"YEL059W",100.751432047894,-1.53717270256821,0.196121872153938,5.69124540265307e-16,2.51379956362455e-15,"YEL059W","WT_vs_WT_plas","down-regulated","S000000785","Dubious open reading frame unlikely to encode a functional protein; mutant is hypersensitive to hygromycin B indicative of defects in vacuolar trafficking"
"YEL059W",100.751432047894,-1.13923577556968,0.190202531630726,3.50567648579274e-10,1.17035375476439e-09,"YEL059W","DEL_vs_WT_plas","down-regulated","S000000785","Dubious open reading frame unlikely to encode a functional protein; mutant is hypersensitive to hygromycin B indicative of defects in vacuolar trafficking"
"YEL061C",2018.81934566796,1.12702955673034,0.0560129299884653,8.83683957850098e-91,1.87537373277076e-89,"YEL061C","WT_vs_WT_plas","up-regulated","S000000787","Kinesin motor protein; involved in mitotic spindle assembly and chromosome segregation"
"YEL061C",2018.81934566796,1.0483405277275,0.0564473031557403,1.45732834327038e-77,2.79195761326238e-76,"YEL061C","DEL_vs_WT_plas","up-regulated","S000000787","Kinesin motor protein; involved in mitotic spindle assembly and chromosome segregation"
"YEL065W",20237.687990498,-3.36525454010317,0.0351251265469828,0,0,"YEL065W","WT_vs_WT_plas","down-regulated","S000000791","Ferrioxamine B transporter; member of the ARN family of transporters that specifically recognize siderophore-iron chelates; transcription is induced during iron deprivation and diauxic shift; potentially phosphorylated by Cdc28p"
"YEL065W",20237.687990498,-3.40997329922897,0.0355761668003276,0,0,"YEL065W","DEL_vs_WT_plas","down-regulated","S000000791","Ferrioxamine B transporter; member of the ARN family of transporters that specifically recognize siderophore-iron chelates; transcription is induced during iron deprivation and diauxic shift; potentially phosphorylated by Cdc28p"
"YEL067C",416.756203043426,-1.17477140529104,0.0925835072945965,1.44365781465308e-37,1.32066403566885e-36,"YEL067C","WT_vs_WT_plas","down-regulated","S000000793","Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
"YEL067C",416.756203043426,-1.19166788523509,0.0947044009131946,3.49600861171486e-37,3.33868822418769e-36,"YEL067C","DEL_vs_WT_plas","down-regulated","S000000793","Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
"YER003C",2868.67911712928,1.08549976200914,0.043760545915977,1.83169507361709e-136,5.74386768607388e-135,"YER003C","DEL_vs_WT_plas","up-regulated","S000000805","Mannose-6-phosphate isomerase; catalyzes the interconversion of fructose-6-P and mannose-6-P; required for early steps in protein mannosylation"
"YER011W",558.801387905109,2.02489773295901,0.0866904937213478,1.49104420847745e-121,4.29134778357689e-120,"YER011W","DEL_vs_WT_plas","up-regulated","S000000813","Cell wall mannoprotein; expression is downregulated at acidic pH and induced by cold shock and anaerobiosis; abundance is increased in cells cultured without shaking; member of the Srp1p/Tip1p family of serine-alanine-rich proteins"
